NOMBRE;ISIN;FEC_VALORACION;VALOR_LIQUIDATIVO;DIVISA
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/04/2025;21,178405;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/04/2025;20,717932;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/04/2025;20,952721;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/04/2025;21,262628;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/04/2025;21,234265;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/04/2025;21,130729;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/04/2025;21,442368;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/04/2025;21,588395;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/04/2025;21,238830;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/04/2025;21,244929;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/04/2025;21,085159;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/04/2025;21,637729;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/04/2025;21,827599;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/04/2025;21,969410;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/04/2025;22,014175;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/04/2025;22,102784;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/04/2025;22,175391;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/05/2025;22,619769;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/05/2025;22,497738;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/05/2025;22,509229;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/05/2025;22,732628;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/05/2025;23,506584;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/05/2025;23,547075;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/05/2025;23,496784;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/05/2025;23,634187;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/05/2025;23,807922;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/05/2025;23,693391;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/05/2025;23,680207;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/05/2025;23,365410;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/05/2025;23,346373;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/05/2025;23,136007;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/05/2025;23,477992;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/05/2025;23,452188;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/05/2025;23,430084;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/06/2025;23,508488;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/06/2025;23,516473;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/06/2025;23,418814;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/06/2025;23,645782;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/06/2025;23,670781;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/06/2025;23,561826;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/06/2025;23,422424;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/06/2025;23,252967;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/06/2025;23,336418;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/06/2025;23,288779;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/06/2025;23,287241;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/06/2025;23,177586;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/06/2025;23,376792;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/06/2025;23,331485;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/06/2025;23,325227;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/06/2025;23,470887;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/06/2025;23,498636;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;01/07/2025;23,419226;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/07/2025;23,472259;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/07/2025;23,654844;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/07/2025;23,559853;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/07/2025;23,532696;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/07/2025;23,688464;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/07/2025;23,792513;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/07/2025;23,665664;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/07/2025;23,696716;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/07/2025;23,735708;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/07/2025;23,776017;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/07/2025;23,949685;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/07/2025;23,882799;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/07/2025;23,820978;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/07/2025;23,751007;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/07/2025;23,913362;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/07/2025;23,930980;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/07/2025;23,999541;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/07/2025;24,141766;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/07/2025;24,273118;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/07/2025;24,340130;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;31/07/2025;24,314212;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;01/08/2025;23,751885;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/08/2025;23,955670;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/08/2025;23,931040;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/08/2025;24,009113;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/08/2025;24,076667;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/08/2025;24,115139;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/08/2025;24,188862;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/08/2025;24,227541;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/08/2025;24,313790;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/08/2025;24,279744;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/08/2025;24,240911;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/08/2025;24,206632;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/08/2025;24,198312;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/08/2025;24,307887;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/08/2025;24,309772;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/08/2025;24,346362;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/08/2025;24,463687;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/08/2025;24,409796;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/08/2025;24,260429;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;01/09/2025;24,242615;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/09/2025;24,141154;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/09/2025;24,206470;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/09/2025;24,405971;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/09/2025;24,271721;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/09/2025;24,310943;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/09/2025;24,394606;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/09/2025;24,487515;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/09/2025;24,629238;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/09/2025;24,625083;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/09/2025;24,655922;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/09/2025;24,463869;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/09/2025;24,450353;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/09/2025;24,662532;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/09/2025;24,761588;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/09/2025;24,799522;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/09/2025;24,713500;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/09/2025;24,715497;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/09/2025;24,683036;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/09/2025;24,777161;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/09/2025;24,793636;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/09/2025;24,874923;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;01/10/2025;24,963498;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/10/2025;25,072808;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/10/2025;25,087654;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/10/2025;25,197025;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/10/2025;25,203890;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/10/2025;25,372828;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/10/2025;25,401734;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/10/2025;24,920722;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/10/2025;25,120358;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/10/2025;25,022522;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/10/2025;25,112186;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/10/2025;24,970550;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/10/2025;24,967244;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/10/2025;25,253629;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/10/2025;25,347287;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/10/2025;25,241605;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/10/2025;25,315361;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/10/2025;25,460670;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/10/2025;25,664069;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/10/2025;25,676997;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/10/2025;25,649976;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;31/10/2025;25,709028;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/11/2025;25,767218;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/11/2025;25,583032;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/11/2025;25,623877;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/11/2025;25,332656;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/11/2025;25,238554;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/11/2025;25,596552;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/11/2025;25,634171;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/11/2025;25,709354;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/11/2025;25,329444;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/11/2025;25,235318;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/11/2025;25,098538;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/11/2025;24,828443;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/11/2025;24,945932;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/11/2025;24,800451;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/11/2025;24,837949;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/11/2025;25,079633;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/11/2025;25,236165;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/11/2025;25,412207;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/11/2025;25,519586;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;01/12/2025;25,394099;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/12/2025;25,457638;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/12/2025;25,438013;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/12/2025;25,508535;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/12/2025;25,577799;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/12/2025;25,524637;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/12/2025;25,591152;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/12/2025;25,492827;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/12/2025;25,346976;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/12/2025;25,345277;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/12/2025;25,279972;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/12/2025;25,158669;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/12/2025;24,999062;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/12/2025;25,185087;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/12/2025;25,397702;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/12/2025;25,455518;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/12/2025;25,533969;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/12/2025;25,565372;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/01/2026;25,798592;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/01/2026;25,967678;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/01/2026;25,956262;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/01/2026;26,151874;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/01/2026;26,137556;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/01/2026;26,167343;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/01/2026;26,079433;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/01/2026;26,253988;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/01/2026;26,247692;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/01/2026;25,618312;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/01/2026;25,769523;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/01/2026;25,859014;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/01/2026;25,818153;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/01/2026;25,732816;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/01/2026;25,722584;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/01/2026;25,744336;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/01/2026;25,689936;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/01/2026;25,688030;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/02/2026;25,806000;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/02/2026;25,696094;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/02/2026;25,416091;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/02/2026;25,721293;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/02/2026;25,808091;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/02/2026;25,846026;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/02/2026;25,927048;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/02/2026;25,686441;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/02/2026;25,666466;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/02/2026;25,676226;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/02/2026;25,736270;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/02/2026;25,946413;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/02/2026;25,974522;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/02/2026;26,092947;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/02/2026;25,918010;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/02/2026;26,049386;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/02/2026;26,224049;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/02/2026;26,194637;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/02/2026;26,081784;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/03/2026;26,158342;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;03/03/2026;25,872144;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;04/03/2026;25,941485;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/03/2026;25,914540;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/03/2026;25,577021;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/03/2026;25,538202;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/03/2026;25,709228;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/03/2026;25,772151;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/03/2026;25,515837;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/03/2026;25,477504;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/03/2026;25,601321;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;18/03/2026;25,454244;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;19/03/2026;25,183473;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/03/2026;24,815270;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/03/2026;24,934722;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/03/2026;24,902662;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;25/03/2026;25,141053;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;26/03/2026;24,829416;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/03/2026;24,485580;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/03/2026;24,493983;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;31/03/2026;24,817965;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;01/04/2026;25,080211;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;02/04/2026;25,150726;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/04/2026;25,186003;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/04/2026;25,762185;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;09/04/2026;25,849804;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;10/04/2026;25,841987;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/04/2026;25,972338;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;14/04/2026;26,146225;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;15/04/2026;26,280236;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;16/04/2026;26,352997;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;17/04/2026;26,585233;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;20/04/2026;26,590329;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;21/04/2026;26,482218;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;22/04/2026;26,636150;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;23/04/2026;26,624894;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;24/04/2026;26,693102;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;27/04/2026;26,698664;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;28/04/2026;26,598440;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;29/04/2026;26,549486;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;30/04/2026;26,756443;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;05/05/2026;27,002173;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;06/05/2026;27,364524;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;07/05/2026;27,284891;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;08/05/2026;27,338882;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;11/05/2026;27,421481;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;12/05/2026;27,411458;EUR
SANTALUCIA RENTA VARIABLE INTERNACIONAL FI B;ES0112186012;13/05/2026;27,607772;EUR
